Page,Number,Name,MasjidID,Email,Phone,Address
29,27,BAITURROHIM,01.4.14.25.06.000005,-,-,"Dukuh Delisen, Desa Sidalang, Kec. Tersono, Kab. Batang, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
29,26,AL-HIDAYAH,01.4.14.25.06.000004,-,-,"Desa Margosono, RT.03, RW.01, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, 51272 Tersono, Kab. Batang Jawa Tengah"
29,5,AL-IKHLAS,01.4.14.02.19.000067,-,-,"KARANGNANAS RT 02/05 Sokaraja, Kab. Banyumas Jawa Tengah"
29,30,DARUL MUTTAQIN,01.4.14.25.06.000007,-,-,"Desa Wanar, RT.01, RW,02, Kec. Tersono, Kab. Batang, Prov. Jatwa Tengah, 51272 Tersono, Kab. Batang Jawa Tengah"
29,28,AT-TAQWA,01.4.14.25.06.000006,-,-,"Dukuh Sobowangi, Desa Plosowangi, Kec. Tersono, Kab. Batang, Prov. Jateng Tersono, Kab. Batang Jawa Tengah"
29,29,AL-MAKHSYAR,01.4.14.03.05.000004,-,-,"RT 01 RW 02 Kelurahan Wirasana Kecamatan Purbalingga Kabupaten Purbalingga Purbalingga, Kab. Purbalingga Jawa Tengah"
29,3,AL-HIKMAH,01.4.14.02.19.000065,-,-,"KARANGNANAS RT 03/02 Sokaraja, Kab. Banyumas Jawa Tengah"
29,4,BAITUSSUKRON,01.4.14.02.19.000066,-,-,"KARANGNANAS RT 07/02 Sokaraja, Kab. Banyumas Jawa Tengah"
29,8,NURUL KAROMAH,01.4.14.02.19.000070,-,-,"PAMIJEN RT 05/ 01 Sokaraja, Kab. Banyumas Jawa Tengah"
29,9,AS-SURUR,01.4.14.02.19.000071,-,-,"PAMIJEN RT 07/ 01 Sokaraja, Kab. Banyumas Jawa Tengah"
29,12,AT-TAQWA,01.4.14.02.19.000074,-,-,"Jl. Masjid No.1 RT 03/ 01. Desa Lemberang Sokaraja, Kab. Banyumas Jawa Tengah"
29,25,AL-FALAKH,01.4.14.03.05.000003,-,-,"RT 02 RW 06 Kelurahan Purbalingga Wetan Kecamatan Purbalingga Kabupaten Purbalingga Purbalingga, Kab. Purbalingga Jawa Tengah"
29,17,AGUNG SURAKARTA,01.2.14.31.03.000001,-,0271 643363/ 08126829260,"JL. Masjid Besar 1 Kauman Pasar Kliwon, Kota Surakarta Jawa Tengah"
29,1,NURLAELA,01.4.14.02.19.000063,-,-,"KARANGRAU RT 03/ 03 Sokaraja, Kab. Banyumas Jawa Tengah"
30,1,AL-MUTTAQIN,01.4.14.25.06.000008,-,08233335568,"Desa Gondo, RT.01, RW, 01, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,4,AL-MUTTAQIN,01.4.14.25.06.000011,-,-,"Desa Pujut, RT.03, RW.02, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51274 Tersono, Kab. Batang Jawa Tengah"
30,14,BAITUL MAKMUR,01.4.14.25.06.000021,-,-,"Desa Kranggan, Rt.01, RW.01, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,16,BAITUL IZZA,01.4.14.25.06.000023,-,-,"Dukuh Sener, Desa Kranggan, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,2,ROHMATUL JABAR,01.4.14.25.06.000009,-,085226577599,"Dk. Limbangan, RT.03, RW.01, Desa Rejosari Barat, Kec. Tersono, Kab. Batang, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,18,YUSUF MOHAMMAD NUR,01.4.14.25.06.000026,-,-,"Desa Tegalombo, Kec. Tersono, Kab. Batang Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,9,DARUL ARQOM,01.4.14.25.06.000017,-,082313770488,"Desa Kranggan, RT.03, RW.02, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,10,BAITUSSALAM,01.4.14.25.06.000018,-,-,"Desa Satriyan, RT.02, RW.01, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,27,AL-KHIKMAH,01.4.14.25.06.000035,-,-,"Dukuh Jati, Desa Plosowangi, RT.01, RW.02, Kec Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,21,AL-IKHLAS,01.4.14.25.06.000029,-,-,"Dukuh Gandikan Wetan, Desa Sumur Banger, Kec. Tersono, Kab. Batang KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,19,LIL I'TIKAF DARUSSALAM,01.4.14.25.06.000027,-,-,"Dukuh Gandu Salam, Desa Sumur Banger, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,30,AT-TAQWA,01.4.14.25.06.000038,-,-,"Dk. Miluwung, Desa Rejosari Barat, RT.05, RW.03, Kec. Tersono, Kab. Batang, Prov. Jateng, 51272 Tersono, Kab. Batang Jawa Tengah"
30,24,NURUL IMAN,01.4.14.25.06.000032,-,-,"Desa Kebumen, RT.01/01, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP. 51274 Tersono, Kab. Batang Jawa Tengah"
30,26,BAITURROHMAN,01.4.14.25.06.000034,-,-,"Dk. Grogol, Desa Plosowangi, RT.02, RW.01, Kec. Tersono, Kab. Batang, Prov.Jawa Tengah, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,22,AL-FALAH,01.4.14.25.06.000030,-,-,"Dukuh Gandikan Kulon, Desa Sumur Banger, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP. 51274 Tersono, Kab. Batang Jawa Tengah"
30,11,USISA AT-TAQWA,01.4.14.25.06.000019,-,-,"Desa Harjowinangun Timur, RT.08, RW.01, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,20,AL-AMIN,01.4.14.25.06.000028,-,-,"Dukuh Lemah Lanang, Desa Sumur Banger, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,13,BAETUR-ROHMAN,01.4.14.03.05.000005,-,-,"RT 01 RW 02 Kelurahan Wirasana Kecamatan Purbalingga Kabupaten Purbalingga Purbalingga, Kab. Purbalingga Jawa Tengah"
30,8,NURUL HUDA,01.4.14.25.06.000016,-,-,"Desa Tegalombo, RT.01, RW.02, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,15,AL-FALAH,01.4.14.25.06.000022,-,-,"Dk. Wates, Desa Kranggan, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP. 51274 Tersono, Kab. Batang Jawa Tengah"
30,5,AL-IKHSAN,01.4.14.25.06.000013,-,-,"Desa Tanjungsari, RT.03, RW.01, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,23,AL-HUDA,01.4.14.25.06.000031,-,-,"Dukuh Gandusari, Desa Sumur Banger, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,17,DARUSSALAM,01.4.14.25.06.000024,-,-,"Dukuh Sikalong, Desa Kranggan, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,12,DARUSSALAM,01.4.14.25.06.000020,-,-,"Dukuh Pekuncen, RT.01, RW.02, Desa Rejosari Timur, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,29,NURUL ISLAKH,01.4.14.25.06.000037,-,-,"Desa Harjowinangun Barat, RT.03, RW.02, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,28,BAITURROHIM,01.4.14.25.06.000036,-,-,"Dukuh Sobowangi, Desa Plosowangi, Kec. Tersono, Kab. Batang, Prov. Jateng, KP. 51274 Tersono, Kab. Batang Jawa Tengah"
30,25,NURUL HUDA,01.4.14.25.06.000033,-,-,"Dukuh Karangjati, RT.01, RW.01, Desa Kebumen, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
30,6,AL-MUTTAQIN,01.4.14.25.06.000014,-,-,"Desa Kebumen, RT.02, RW.01, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, Tersono, Kab. Batang Jawa Tengah"
30,7,AT-TAQWA,01.4.14.25.06.000015,-,-,"Desa Harowinangun Barat, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, KP. 51272 Tersono, Kab. Batang Jawa Tengah"
30,3,SABILUL MUTTAQIN,01.4.14.25.06.000010,-,-,"Desa Boja RT.01, RW.01, Kec. Tersono, Kab. Batang, Prov. Jateng, KP.51272 Tersono, Kab. Batang Jawa Tengah"
